State,Areaname,STCOU,LND010190F,LND010190D,LND010190N1,LND010190N2,LND010200F,LND010200D,LND010200N1,LND010200N2,LND110180F,LND110180D,LND110180N1,LND110180N2,LND110190F,LND110190D,LND110190N1,LND110190N2,LND110200F,LND110200D,LND110200N1,LND110200N2,LND110210F,LND110210D,LND110210N1,LND110210N2,LND210190F,LND210190D,LND210190N1,LND210190N2,LND210200F,LND210200D,LND210200N1,LND210200N2
KS,Clark,20025,0,977.27,0000,0000,0,977.2,0000,0000,0,975.05,0000,0000,0,974.75,0000,0000,0,974.68,0000,0000,0,974.63,0000,0000,0,2.52,0000,0000,0,2.52,0000,0000
KS,Clay,20027,0,655.46,0000,0000,0,655.44,0000,0000,0,631.54,0000,0000,0,643.87,0000,0000,0,643.84,0000,0000,0,645.3,0000,0000,0,11.59,0000,0000,0,11.6,0000,0000
KS,Cloud,20029,0,718.51,0000,0000,0,718.47,0000,0000,0,717.68,0000,0000,0,715.67,0000,0000,0,715.63,0000,0000,0,715.34,0000,0000,0,2.84,0000,0000,0,2.84,0000,0000
KS,Coffey,20031,0,654.63,0000,0000,0,654.57,0000,0000,0,614.97,0000,0000,0,630.27,0000,0000,0,629.75,0000,0000,0,626.95,0000,0000,0,24.36,0000,0000,0,24.82,0000,0000
KS,Comanche,20033,0,789.75,0000,0000,0,789.7,0000,0000,0,788.8,0000,0000,0,788.36,0000,0000,0,788.31,0000,0000,0,788.3,0000,0000,0,1.39,0000,0000,0,1.39,0000,0000
KS,Cowley,20035,0,1132.67,0000,0000,0,1132.6,0000,0000,0,1127.74,0000,0000,0,1126.34,0000,0000,0,1126.24,0000,0000,0,1125.75,0000,0000,0,6.33,0000,0000,0,6.37,0000,0000
KS,Crawford,20037,0,595.11,0000,0000,0,595.05,0000,0000,0,594.84,0000,0000,0,592.98,0000,0000,0,592.91,0000,0000,0,589.76,0000,0000,0,2.13,0000,0000,0,2.14,0000,0000
KS,Decatur,20039,0,894.23,0000,0000,0,894.18,0000,0000,0,893.74,0000,0000,0,893.6,0000,0000,0,893.55,0000,0000,0,893.52,0000,0000,0,0.63,0000,0000,0,0.63,0000,0000
KS,Dickinson,20041,0,852.66,0000,0000,0,852.12,0000,0000,0,852.12,0000,0000,0,848.44,0000,0000,0,847.92,0000,0000,0,847.07,0000,0000,0,4.22,0000,0000,0,4.2,0000,0000
KS,Doniphan,20043,0,397.1,0000,0000,0,397.07,0000,0000,0,387.63,0000,0000,0,392.21,0000,0000,0,392.18,0000,0000,0,393.41,0000,0000,0,4.89,0000,0000,0,4.89,0000,0000
KS,Douglas,20045,0,474.5,0000,0000,0,474.47,0000,0000,0,460.76,0000,0000,0,456.96,0000,0000,0,456.87,0000,0000,0,455.87,0000,0000,0,17.54,0000,0000,0,17.6,0000,0000
KS,Edwards,20047,0,622.13,0000,0000,0,622.1,0000,0000,0,619.58,0000,0000,0,622.05,0000,0000,0,622.02,0000,0000,0,621.89,0000,0000,0,0.08,0000,0000,0,0.08,0000,0000
KS,Elk,20049,0,650.41,0000,0000,0,650.36,0000,0000,0,650.03,0000,0000,0,647.86,0000,0000,0,647.29,0000,0000,0,644.27,0000,0000,0,2.55,0000,0000,0,3.07,0000,0000
KS,Ellis,20051,0,900.52,0000,0000,0,900.47,0000,0000,0,900.45,0000,0000,0,900.02,0000,0000,0,899.97,0000,0000,0,899.91,0000,0000,0,0.5,0000,0000,0,0.5,0000,0000
KS,Ellsworth,20053,0,723.47,0000,0000,0,723.44,0000,0000,0,716.98,0000,0000,0,715.93,0000,0000,0,715.91,0000,0000,0,715.85,0000,0000,0,7.54,0000,0000,0,7.54,0000,0000
KS,Finney,20055,0,1302.69,0000,0000,0,1302.62,0000,0000,0,1302.12,0000,0000,0,1300.16,0000,0000,0,1301.77,0000,0000,0,1301.97,0000,0000,0,2.53,0000,0000,0,0.84,0000,0000
KS,Ford,20057,0,1099.35,0000,0000,0,1099.29,0000,0000,0,1098.73,0000,0000,0,1098.56,0000,0000,0,1098.5,0000,0000,0,1098.27,0000,0000,0,0.79,0000,0000,0,0.79,0000,0000
KS,Franklin,20059,0,576.7,0000,0000,0,576.65,0000,0000,0,577.23,0000,0000,0,573.9,0000,0000,0,573.85,0000,0000,0,571.76,0000,0000,0,2.8,0000,0000,0,2.8,0000,0000
KS,Geary,20061,0,403.95,0000,0000,0,404.39,0000,0000,0,376.88,0000,0000,0,384.27,0000,0000,0,384.69,0000,0000,0,384.62,0000,0000,0,19.68,0000,0000,0,19.7,0000,0000
KS,Gove,20063,0,1071.55,0000,0000,0,1071.47,0000,0000,0,1071.81,0000,0000,0,1071.46,0000,0000,0,1071.38,0000,0000,0,1071.67,0000,0000,0,0.09,0000,0000,0,0.09,0000,0000
KS,Graham,20065,0,898.72,0000,0000,0,898.67,0000,0000,0,898.46,0000,0000,0,898.34,0000,0000,0,898.29,0000,0000,0,898.52,0000,0000,0,0.38,0000,0000,0,0.38,0000,0000
KS,Grant,20067,0,575.1,0000,0000,0,575.04,0000,0000,0,575.17,0000,0000,0,574.92,0000,0000,0,574.86,0000,0000,0,574.8,0000,0000,0,0.18,0000,0000,0,0.18,0000,0000
KS,Gray,20069,0,869.39,0000,0000,0,869.34,0000,0000,0,867.62,0000,0000,0,868.95,0000,0000,0,868.9,0000,0000,0,868.87,0000,0000,0,0.44,0000,0000,0,0.44,0000,0000
KS,Greeley,20071,0,778.05,0000,0000,0,778.01,0000,0000,0,778.37,0000,0000,0,778.05,0000,0000,0,778.01,0000,0000,0,778.45,0000,0000,0,0,0000,0000,0,0,0000,0000
KS,Greenwood,20073,0,1152.66,0000,0000,0,1152.59,0000,0000,0,1134.71,0000,0000,0,1139.82,0000,0000,0,1139.67,0000,0000,0,1143.3,0000,0000,0,12.84,0000,0000,0,12.92,0000,0000
KS,Hamilton,20075,0,997.66,0000,0000,0,997.62,0000,0000,0,997.54,0000,0000,0,996.53,0000,0000,0,996.49,0000,0000,0,996.51,0000,0000,0,1.13,0000,0000,0,1.13,0000,0000
KS,Harper,20077,0,803,0000,0000,0,802.95,0000,0000,0,802.06,0000,0000,0,801.49,0000,0000,0,801.44,0000,0000,0,801.27,0000,0000,0,1.51,0000,0000,0,1.51,0000,0000
KS,Harvey,20079,0,540.54,0000,0000,0,540.5,0000,0000,0,540.41,0000,0000,0,539.43,0000,0000,0,539.33,0000,0000,0,539.75,0000,0000,0,1.11,0000,0000,0,1.17,0000,0000
KS,Haskell,20081,0,577.75,0000,0000,0,577.73,0000,0000,0,577.65,0000,0000,0,577.39,0000,0000,0,577.37,0000,0000,0,577.52,0000,0000,0,0.36,0000,0000,0,0.36,0000,0000
KS,Hodgeman,20083,0,860.29,0000,0000,0,860.24,0000,0000,0,860.4,0000,0000,0,859.97,0000,0000,0,859.92,0000,0000,0,859.99,0000,0000,0,0.32,0000,0000,0,0.32,0000,0000
KS,Jackson,20085,0,657.9,0000,0000,0,657.86,0000,0000,0,657.54,0000,0000,0,656.86,0000,0000,0,655.59,0000,0000,0,656.22,0000,0000,0,1.04,0000,0000,0,2.27,0000,0000
KS,Jefferson,20087,0,556.98,0000,0000,0,556.94,0000,0000,0,535.36,0000,0000,0,536.15,0000,0000,0,536.11,0000,0000,0,532.57,0000,0000,0,20.83,0000,0000,0,20.83,0000,0000
KS,Jewell,20089,0,914.51,0000,0000,0,914.47,0000,0000,0,909.66,0000,0000,0,909.22,0000,0000,0,909.18,0000,0000,0,909.78,0000,0000,0,5.29,0000,0000,0,5.29,0000,0000
KS,Johnson,20091,0,480.18,0000,0000,0,480.15,0000,0000,0,477.89,0000,0000,0,476.78,0000,0000,0,476.78,0000,0000,0,473.38,0000,0000,0,3.4,0000,0000,0,3.37,0000,0000
KS,Kearny,20093,0,871.57,0000,0000,0,871.5,0000,0000,0,867.68,0000,0000,0,870.05,0000,0000,0,871.06,0000,0000,0,870.54,0000,0000,0,1.52,0000,0000,0,0.44,0000,0000
KS,Kingman,20095,0,866.75,0000,0000,0,866.7,0000,0000,0,865.43,0000,0000,0,863.72,0000,0000,0,863.35,0000,0000,0,863.36,0000,0000,0,3.03,0000,0000,0,3.35,0000,0000
KS,Kiowa,20097,0,722.67,0000,0000,0,722.62,0000,0000,0,722.77,0000,0000,0,722.44,0000,0000,0,722.39,0000,0000,0,722.64,0000,0000,0,0.23,0000,0000,0,0.23,0000,0000
KS,Labette,20099,0,653.36,0000,0000,0,653.3,0000,0000,0,652.8,0000,0000,0,648.91,0000,0000,0,648.82,0000,0000,0,645.3,0000,0000,0,4.45,0000,0000,0,4.48,0000,0000
KS,Lane,20101,0,717.48,0000,0000,0,717.43,0000,0000,0,717.41,0000,0000,0,717.27,0000,0000,0,717.22,0000,0000,0,717.46,0000,0000,0,0.21,0000,0000,0,0.21,0000,0000
KS,Leavenworth,20103,0,468.36,0000,0000,0,468.33,0000,0000,0,462.62,0000,0000,0,463.3,0000,0000,0,463.27,0000,0000,0,462.83,0000,0000,0,5.06,0000,0000,0,5.06,0000,0000
KS,Lincoln,20105,0,719.97,0000,0000,0,719.94,0000,0000,0,719.67,0000,0000,0,718.9,0000,0000,0,718.87,0000,0000,0,719.4,0000,0000,0,1.07,0000,0000,0,1.07,0000,0000
KS,Linn,20107,0,606.35,0000,0000,0,606.29,0000,0000,0,600.79,0000,0000,0,598.77,0000,0000,0,598.67,0000,0000,0,594.06,0000,0000,0,7.58,0000,0000,0,7.62,0000,0000
KS,Logan,20109,0,1073.17,0000,0000,0,1073.09,0000,0000,0,1073.22,0000,0000,0,1073.06,0000,0000,0,1072.99,0000,0000,0,1072.99,0000,0000,0,0.11,0000,0000,0,0.11,0000,0000
KS,Lyon,20111,0,855.21,0000,0000,0,855.14,0000,0000,0,844.41,0000,0000,0,850.99,0000,0000,0,850.87,0000,0000,0,847.47,0000,0000,0,4.22,0000,0000,0,4.27,0000,0000
KS,McPherson,20113,0,901.29,0000,0000,0,901.24,0000,0000,0,900.26,0000,0000,0,899.81,0000,0000,0,899.71,0000,0000,0,898.27,0000,0000,0,1.48,0000,0000,0,1.52,0000,0000
KS,Marion,20115,0,953.59,0000,0000,0,953.54,0000,0000,0,944.13,0000,0000,0,943.16,0000,0000,0,943.11,0000,0000,0,944.29,0000,0000,0,10.43,0000,0000,0,10.43,0000,0000
KS,Marshall,20117,0,904.41,0000,0000,0,904.36,0000,0000,0,877.59,0000,0000,0,902.63,0000,0000,0,902.53,0000,0000,0,900.18,0000,0000,0,1.78,0000,0000,0,1.83,0000,0000
KS,Meade,20119,0,979.72,0000,0000,0,979.66,0000,0000,0,978.61,0000,0000,0,978.48,0000,0000,0,978.42,0000,0000,0,978.09,0000,0000,0,1.24,0000,0000,0,1.24,0000,0000
KS,Miami,20121,0,590.2,0000,0000,0,590.15,0000,0000,0,589.8,0000,0000,0,576.76,0000,0000,0,576.72,0000,0000,0,575.66,0000,0000,0,13.44,0000,0000,0,13.43,0000,0000
KS,Mitchell,20123,0,718.65,0000,0000,0,718.62,0000,0000,0,717.37,0000,0000,0,699.92,0000,0000,0,699.82,0000,0000,0,701.79,0000,0000,0,18.73,0000,0000,0,18.8,0000,0000
KS,Montgomery,20125,0,651.45,0000,0000,0,651.4,0000,0000,0,645.77,0000,0000,0,645.26,0000,0000,0,645.2,0000,0000,0,643.53,0000,0000,0,6.19,0000,0000,0,6.19,0000,0000
KS,Morris,20127,0,702.9,0000,0000,0,702.84,0000,0000,0,692.73,0000,0000,0,697.44,0000,0000,0,697.38,0000,0000,0,695.28,0000,0000,0,5.46,0000,0000,0,5.46,0000,0000
KS,Morton,20129,0,729.99,0000,0000,0,729.94,0000,0000,0,731.13,0000,0000,0,729.97,0000,0000,0,729.92,0000,0000,0,729.73,0000,0000,0,0.02,0000,0000,0,0.02,0000,0000
KS,Nemaha,20131,0,719.43,0000,0000,0,719.4,0000,0000,0,718.59,0000,0000,0,719.07,0000,0000,0,717.99,0000,0000,0,717.43,0000,0000,0,0.36,0000,0000,0,1.41,0000,0000
KS,Neosho,20133,0,578.09,0000,0000,0,578.02,0000,0000,0,576.12,0000,0000,0,571.92,0000,0000,0,571.75,0000,0000,0,571.47,0000,0000,0,6.17,0000,0000,0,6.27,0000,0000
KS,Ness,20135,0,1075.07,0000,0000,0,1075,0000,0000,0,1074.47,0000,0000,0,1074.81,0000,0000,0,1074.75,0000,0000,0,1074.75,0000,0000,0,0.26,0000,0000,0,0.26,0000,0000
KS,Norton,20137,0,881.42,0000,0000,0,881.39,0000,0000,0,872.79,0000,0000,0,877.87,0000,0000,0,877.84,0000,0000,0,878.13,0000,0000,0,3.55,0000,0000,0,3.55,0000,0000
KS,Osage,20139,0,719.29,0000,0000,0,719.23,0000,0000,0,694.87,0000,0000,0,703.6,0000,0000,0,703.5,0000,0000,0,705.52,0000,0000,0,15.69,0000,0000,0,15.72,0000,0000
KS,Osborne,20141,0,894.31,0000,0000,0,894.28,0000,0000,0,881.78,0000,0000,0,892.61,0000,0000,0,892.39,0000,0000,0,892.5,0000,0000,0,1.7,0000,0000,0,1.89,0000,0000
KS,Ottawa,20143,0,721.94,0000,0000,0,721.9,0000,0000,0,720.74,0000,0000,0,721.18,0000,0000,0,721.11,0000,0000,0,720.73,0000,0000,0,0.76,0000,0000,0,0.79,0000,0000
KS,Pawnee,20145,0,754.6,0000,0000,0,754.56,0000,0000,0,754.84,0000,0000,0,754.22,0000,0000,0,754.17,0000,0000,0,754.26,0000,0000,0,0.38,0000,0000,0,0.38,0000,0000
KS,Phillips,20147,0,894.84,0000,0000,0,894.81,0000,0000,0,886.71,0000,0000,0,886.26,0000,0000,0,886.23,0000,0000,0,885.88,0000,0000,0,8.58,0000,0000,0,8.58,0000,0000
KS,Pottawatomie,20149,0,862.12,0000,0000,0,862.07,0000,0000,0,827.71,0000,0000,0,844.29,0000,0000,0,844.24,0000,0000,0,841.02,0000,0000,0,17.83,0000,0000,0,17.83,0000,0000
KS,Pratt,20151,0,735.79,0000,0000,0,735.76,0000,0000,0,735.17,0000,0000,0,735.03,0000,0000,0,734.99,0000,0000,0,735.05,0000,0000,0,0.76,0000,0000,0,0.76,0000,0000
KS,Rawlins,20153,0,1069.79,0000,0000,0,1069.72,0000,0000,0,1069.36,0000,0000,0,1069.68,0000,0000,0,1069.62,0000,0000,0,1069.42,0000,0000,0,0.11,0000,0000,0,0.11,0000,0000
KS,Reno,20155,0,1271.33,0000,0000,0,1271.25,0000,0000,0,1258.75,0000,0000,0,1254.51,0000,0000,0,1254.42,0000,0000,0,1255.35,0000,0000,0,16.82,0000,0000,0,16.84,0000,0000
KS,Republic,20157,0,720.36,0000,0000,0,720.31,0000,0000,0,718.58,0000,0000,0,716.55,0000,0000,0,716.38,0000,0000,0,717.37,0000,0000,0,3.81,0000,0000,0,3.93,0000,0000
KS,Rice,20159,0,728.33,0000,0000,0,728.3,0000,0000,0,728.06,0000,0000,0,726.61,0000,0000,0,726.58,0000,0000,0,726.24,0000,0000,0,1.72,0000,0000,0,1.72,0000,0000
KS,Riley,20161,0,622.15,0000,0000,0,622.11,0000,0000,0,593.1,0000,0000,0,609.64,0000,0000,0,609.55,0000,0000,0,609.77,0000,0000,0,12.51,0000,0000,0,12.55,0000,0000
KS,Rooks,20163,0,895.4,0000,0000,0,895.36,0000,0000,0,888.48,0000,0000,0,888.38,0000,0000,0,888.34,0000,0000,0,890.53,0000,0000,0,7.02,0000,0000,0,7.02,0000,0000
KS,Rush,20165,0,718.45,0000,0000,0,718.42,0000,0000,0,717.99,0000,0000,0,718.24,0000,0000,0,718.21,0000,0000,0,717.76,0000,0000,0,0.21,0000,0000,0,0.21,0000,0000
KS,Russell,20167,0,899.03,0000,0000,0,898.98,0000,0000,0,869.34,0000,0000,0,884.74,0000,0000,0,884.68,0000,0000,0,886.26,0000,0000,0,14.29,0000,0000,0,14.3,0000,0000
KS,Saline,20169,0,721.32,0000,0000,0,721.28,0000,0000,0,721.23,0000,0000,0,719.65,0000,0000,0,719.61,0000,0000,0,720.23,0000,0000,0,1.67,0000,0000,0,1.67,0000,0000
KS,Scott,20171,0,717.7,0000,0000,0,717.64,0000,0000,0,717.54,0000,0000,0,717.58,0000,0000,0,717.52,0000,0000,0,717.54,0000,0000,0,0.12,0000,0000,0,0.12,0000,0000
KS,Sedgwick,20173,0,1009.48,0000,0000,0,1009.41,0000,0000,0,1007.24,0000,0000,0,1000.25,0000,0000,0,999.38,0000,0000,0,997.51,0000,0000,0,9.23,0000,0000,0,10.03,0000,0000
KS,Seward,20175,0,640.55,0000,0000,0,640.51,0000,0000,0,640.09,0000,0000,0,639.56,0000,0000,0,639.52,0000,0000,0,639.5,0000,0000,0,0.99,0000,0000,0,0.99,0000,0000
KS,Shawnee,20177,0,556.35,0000,0000,0,556.32,0000,0000,0,548.77,0000,0000,0,549.85,0000,0000,0,549.82,0000,0000,0,544.02,0000,0000,0,6.5,0000,0000,0,6.5,0000,0000
KS,Sheridan,20179,0,896.66,0000,0000,0,896.61,0000,0000,0,896.13,0000,0000,0,896.41,0000,0000,0,896.36,0000,0000,0,895.96,0000,0000,0,0.25,0000,0000,0,0.25,0000,0000
KS,Sherman,20181,0,1056.08,0000,0000,0,1056.01,0000,0000,0,1056.88,0000,0000,0,1055.87,0000,0000,0,1055.8,0000,0000,0,1056.07,0000,0000,0,0.21,0000,0000,0,0.21,0000,0000
KS,Smith,20183,0,896.56,0000,0000,0,896.53,0000,0000,0,896.87,0000,0000,0,895.46,0000,0000,0,895.43,0000,0000,0,895.47,0000,0000,0,1.1,0000,0000,0,1.1,0000,0000
KS,Stafford,20185,0,794.77,0000,0000,0,794.72,0000,0000,0,787.56,0000,0000,0,792.1,0000,0000,0,792.05,0000,0000,0,792.05,0000,0000,0,2.67,0000,0000,0,2.67,0000,0000
KS,Stanton,20187,0,680.12,0000,0000,0,680.06,0000,0000,0,680.65,0000,0000,0,680.06,0000,0000,0,680,0000,0000,0,680.35,0000,0000,0,0.06,0000,0000,0,0.06,0000,0000
KS,Stevens,20189,0,727.78,0000,0000,0,727.71,0000,0000,0,727.49,0000,0000,0,727.6,0000,0000,0,727.53,0000,0000,0,727.29,0000,0000,0,0.18,0000,0000,0,0.18,0000,0000
KS,Sumner,20191,0,1184.86,0000,0000,0,1184.78,0000,0000,0,1183.46,0000,0000,0,1181.89,0000,0000,0,1181.81,0000,0000,0,1181.94,0000,0000,0,2.97,0000,0000,0,2.98,0000,0000
KS,Thomas,20193,0,1074.97,0000,0000,0,1074.9,0000,0000,0,1074.62,0000,0000,0,1074.86,0000,0000,0,1074.78,0000,0000,0,1074.69,0000,0000,0,0.11,0000,0000,0,0.11,0000,0000
KS,Trego,20195,0,899.09,0000,0000,0,899.02,0000,0000,0,890.34,0000,0000,0,888.36,0000,0000,0,888.29,0000,0000,0,889.48,0000,0000,0,10.73,0000,0000,0,10.73,0000,0000
KS,Wabaunsee,20197,0,799.86,0000,0000,0,799.8,0000,0000,0,797.13,0000,0000,0,797.46,0000,0000,0,797.38,0000,0000,0,794.3,0000,0000,0,2.4,0000,0000,0,2.41,0000,0000
KS,Wallace,20199,0,914.12,0000,0000,0,914.05,0000,0000,0,913.59,0000,0000,0,914.07,0000,0000,0,913.99,0000,0000,0,913.65,0000,0000,0,0.05,0000,0000,0,0.05,0000,0000
KS,Washington,20201,0,898.88,0000,0000,0,898.84,0000,0000,0,898.48,0000,0000,0,898.5,0000,0000,0,898.46,0000,0000,0,894.76,0000,0000,0,0.38,0000,0000,0,0.38,0000,0000
KS,Wichita,20203,0,718.59,0000,0000,0,718.54,0000,0000,0,718.54,0000,0000,0,718.57,0000,0000,0,718.52,0000,0000,0,718.57,0000,0000,0,0.02,0000,0000,0,0.02,0000,0000
KS,Wilson,20205,0,575.04,0000,0000,0,574.97,0000,0000,0,574.93,0000,0000,0,573.91,0000,0000,0,573.81,0000,0000,0,570.42,0000,0000,0,1.13,0000,0000,0,1.17,0000,0000
KS,Woodson,20207,0,505.5,0000,0000,0,505.45,0000,0000,0,498.04,0000,0000,0,500.65,0000,0000,0,500.61,0000,0000,0,497.82,0000,0000,0,4.85,0000,0000,0,4.85,0000,0000
KS,Wyandotte,20209,0,155.7,0000,0000,0,155.69,0000,0000,0,149.08,0000,0000,0,151.4,0000,0000,0,151.39,0000,0000,0,151.6,0000,0000,0,4.3,0000,0000,0,4.3,0000,0000
KENTUCKY,KENTUCKY,21000,0,40411.24,0000,0000,0,40409.02,0000,0000,0,39669.24,0000,0000,0,39732.31,0000,0000,0,39728.18,0000,0000,0,39486.34,0000,0000,0,678.93,0000,0000,0,680.85,0000,0000
KY,Adair,21001,0,412.25,0000,0000,0,412.23,0000,0000,0,407.34,0000,0000,0,406.86,0000,0000,0,406.84,0000,0000,0,405.28,0000,0000,0,5.39,0000,0000,0,5.39,0000,0000
KY,Allen,21003,0,352.06,0000,0000,0,352.04,0000,0000,0,337.83,0000,0000,0,346.14,0000,0000,0,346.12,0000,0000,0,344.34,0000,0000,0,5.92,0000,0000,0,5.92,0000,0000
KY,Anderson,21005,0,204.3,0000,0000,0,204.28,0000,0000,0,204.07,0000,0000,0,202.69,0000,0000,0,202.67,0000,0000,0,201.83,0000,0000,0,1.61,0000,0000,0,1.61,0000,0000
KY,Ballard,21007,0,273.62,0000,0000,0,273.6,0000,0000,0,253.93,0000,0000,0,251.18,0000,0000,0,251.16,0000,0000,0,246.66,0000,0000,0,22.44,0000,0000,0,22.44,0000,0000
KY,Barren,21009,0,499.95,0000,0000,0,499.93,0000,0000,0,482.03,0000,0000,0,490.96,0000,0000,0,490.97,0000,0000,0,487.54,0000,0000,0,8.99,0000,0000,0,8.96,0000,0000
KY,Bath,21011,0,283.96,0000,0000,0,283.94,0000,0000,0,277.43,0000,0000,0,279.44,0000,0000,0,279.46,0000,0000,0,278.79,0000,0000,0,4.52,0000,0000,0,4.48,0000,0000
KY,Bell,21013,0,361.36,0000,0000,0,361.35,0000,0000,0,360.8,0000,0000,0,360.78,0000,0000,0,360.77,0000,0000,0,359,0000,0000,0,0.58,0000,0000,0,0.58,0000,0000
KY,Boone,21015,0,256.98,0000,0000,0,256.96,0000,0000,0,245.75,0000,0000,0,246.27,0000,0000,0,246.26,0000,0000,0,246.36,0000,0000,0,10.71,0000,0000,0,10.7,0000,0000
KY,Bourbon,21017,0,291.68,0000,0000,0,291.66,0000,0000,0,291.51,0000,0000,0,291.45,0000,0000,0,291.43,0000,0000,0,289.72,0000,0000,0,0.23,0000,0000,0,0.23,0000,0000
KY,Boyd,21019,0,161.83,0000,0000,0,161.82,0000,0000,0,160.41,0000,0000,0,160.19,0000,0000,0,160.17,0000,0000,0,159.86,0000,0000,0,1.64,0000,0000,0,1.65,0000,0000
KY,Boyle,21021,0,182.71,0000,0000,0,182.99,0000,0000,0,182.09,0000,0000,0,181.62,0000,0000,0,181.9,0000,0000,0,180.17,0000,0000,0,1.09,0000,0000,0,1.09,0000,0000
KY,Bracken,21023,0,208.91,0000,0000,0,208.89,0000,0000,0,202.9,0000,0000,0,203.24,0000,0000,0,203.22,0000,0000,0,205.61,0000,0000,0,5.67,0000,0000,0,5.67,0000,0000
KY,Breathitt,21025,0,495.32,0000,0000,0,495.29,0000,0000,0,495.15,0000,0000,0,495.23,0000,0000,0,495.19,0000,0000,0,492.41,0000,0000,0,0.09,0000,0000,0,0.09,0000,0000
KY,Breckinridge,21027,0,585.55,0000,0000,0,585.53,0000,0000,0,564.78,0000,0000,0,572.43,0000,0000,0,572.41,0000,0000,0,567.17,0000,0000,0,13.12,0000,0000,0,13.12,0000,0000
KY,Bullitt,21029,0,300.21,0000,0000,0,300.2,0000,0000,0,300.47,0000,0000,0,299.13,0000,0000,0,299.08,0000,0000,0,297.02,0000,0000,0,1.08,0000,0000,0,1.12,0000,0000
KY,Butler,21031,0,431.54,0000,0000,0,431.52,0000,0000,0,431.28,0000,0000,0,428.1,0000,0000,0,428.08,0000,0000,0,426.09,0000,0000,0,3.44,0000,0000,0,3.44,0000,0000
KY,Caldwell,21033,0,348.2,0000,0000,0,348.18,0000,0000,0,347.28,0000,0000,0,347,0000,0000,0,346.98,0000,0000,0,344.79,0000,0000,0,1.2,0000,0000,0,1.2,0000,0000
KY,Calloway,21035,0,410.81,0000,0000,0,410.79,0000,0000,0,385.96,0000,0000,0,386.28,0000,0000,0,386.25,0000,0000,0,385.02,0000,0000,0,24.53,0000,0000,0,24.53,0000,0000
KY,Campbell,21037,0,159.44,0000,0000,0,159.43,0000,0000,0,151.58,0000,0000,0,151.56,0000,0000,0,151.55,0000,0000,0,151.31,0000,0000,0,7.88,0000,0000,0,7.87,0000,0000
KY,Carlisle,21039,0,199.03,0000,0000,0,199.02,0000,0000,0,190.8,0000,0000,0,192.5,0000,0000,0,192.49,0000,0000,0,189.43,0000,0000,0,6.53,0000,0000,0,6.54,0000,0000
KY,Carroll,21041,0,137.28,0000,0000,0,137.27,0000,0000,0,129.67,0000,0000,0,130.1,0000,0000,0,130.09,0000,0000,0,128.57,0000,0000,0,7.18,0000,0000,0,7.18,0000,0000
KY,Carter,21043,0,412.17,0000,0000,0,412.15,0000,0000,0,406.89,0000,0000,0,410.62,0000,0000,0,410.6,0000,0000,0,409.5,0000,0000,0,1.55,0000,0000,0,1.55,0000,0000
KY,Casey,21045,0,445.75,0000,0000,0,445.73,0000,0000,0,445.28,0000,0000,0,445.63,0000,0000,0,445.61,0000,0000,0,444.23,0000,0000,0,0.12,0000,0000,0,0.12,0000,0000
KY,Christian,21047,0,724.05,0000,0000,0,724.01,0000,0000,0,722.19,0000,0000,0,721.36,0000,0000,0,721.32,0000,0000,0,717.5,0000,0000,0,2.69,0000,0000,0,2.69,0000,0000
KY,Clark,21049,0,255.18,0000,0000,0,255.16,0000,0000,0,255.17,0000,0000,0,254.33,0000,0000,0,254.31,0000,0000,0,252.46,0000,0000,0,0.85,0000,0000,0,0.85,0000,0000
KY,Clay,21051,0,471.09,0000,0000,0,471.08,0000,0000,0,470.89,0000,0000,0,471.02,0000,0000,0,471.01,0000,0000,0,469.25,0000,0000,0,0.07,0000,0000,0,0.07,0000,0000
KY,Clinton,21053,0,205.55,0000,0000,0,205.54,0000,0000,0,196.2,0000,0000,0,197.46,0000,0000,0,197.46,0000,0000,0,197.25,0000,0000,0,8.09,0000,0000,0,8.09,0000,0000
KY,Crittenden,21055,0,370.97,0000,0000,0,370.95,0000,0000,0,359.7,0000,0000,0,362.16,0000,0000,0,362.14,0000,0000,0,359.95,0000,0000,0,8.81,0000,0000,0,8.81,0000,0000
KY,Cumberland,21057,0,310.87,0000,0000,0,310.85,0000,0000,0,304.41,0000,0000,0,305.84,0000,0000,0,305.82,0000,0000,0,305.18,0000,0000,0,5.03,0000,0000,0,5.02,0000,0000
KY,Daviess,21059,0,476.3,0000,0000,0,476.27,0000,0000,0,462.5,0000,0000,0,462.43,0000,0000,0,462.39,0000,0000,0,458.35,0000,0000,0,13.87,0000,0000,0,13.88,0000,0000
KY,Edmonson,21061,0,308.03,0000,0000,0,308.01,0000,0000,0,301.78,0000,0000,0,302.64,0000,0000,0,302.62,0000,0000,0,302.88,0000,0000,0,5.39,0000,0000,0,5.39,0000,0000
KY,Elliott,21063,0,235.22,0000,0000,0,235.2,0000,0000,0,234.21,0000,0000,0,233.99,0000,0000,0,233.96,0000,0000,0,234.32,0000,0000,0,1.23,0000,0000,0,1.24,0000,0000
KY,Estill,21065,0,255.72,0000,0000,0,255.7,0000,0000,0,255.65,0000,0000,0,254.02,0000,0000,0,253.93,0000,0000,0,253.08,0000,0000,0,1.7,0000,0000,0,1.76,0000,0000
KY,Fayette,21067,0,285.53,0000,0000,0,285.52,0000,0000,0,284.75,0000,0000,0,284.52,0000,0000,0,284.52,0000,0000,0,283.65,0000,0000,0,1.01,0000,0000,0,1,0000,0000
